name,team,college,address,latitude,longitude
Harrison Hand,Minnesota Vikings,Temple University,1801 North Broad Street Philadelphia PA 19122,39.9803512,-39.9803512
Isaiah Wright,Washington,Temple University,1801 North Broad Street Philadelphia PA 19122,39.9803512,-39.9803512
Jacob Martin,Houston Texans,Temple University,1801 North Broad Street Philadelphia PA 19122,39.9803512,-39.9803512
Matt Hennessy,Atlanta Falcons,Temple University,1801 North Broad Street Philadelphia PA 19122,39.9803512,-39.9803512
P.J. Walker,Carolina Panthers,Temple University,1801 North Broad Street Philadelphia PA 19122,39.9803512,-39.9803512
Robby Anderson,Carolina Panthers,Temple University,1801 North Broad Street Philadelphia PA 19122,39.9803512,-39.9803512
Rock Ya-Sin,Indianapolis Colts,Temple University,1801 North Broad Street Philadelphia PA 19122,39.9803512,-39.9803512
Sam Franklin,Carolina Panthers,Temple University,1801 North Broad Street Philadelphia PA 19122,39.9803512,-39.9803512
Shaun Bradley,Philadelphia Eagles,Temple University,1801 North Broad Street Philadelphia PA 19122,39.9803512,-39.9803512
Tahir Whitehead,Carolina Panthers,Temple University,1801 North Broad Street Philadelphia PA 19122,39.9803512,-39.9803512
Tyler Matakevich,Buffalo Bills,Temple University,1801 North Broad Street Philadelphia PA 19122,39.9803512,-39.9803512
Alexander Johnson,Denver Broncos,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Alvin Kamara,New Orleans Saints,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Britton Colquitt,Minnesota Vikings,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Cameron Sutton,Pittsburgh Steelers,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Cordarrelle Patterson,Chicago Bears,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Daniel McCullers,Chicago Bears,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Derek Barnett,Philadelphia Eagles,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Dustin Colquitt,Pittsburgh Steelers,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Emmanuel Moseley,San Francisco 49ers,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Jakob Johnson,New England Patriots,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Jalen Reeves-Maybin,Detroit Lions,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Jason Witten,Las Vegas Raiders,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Josh Malone,New York Jets,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Joshua Dobbs,Pittsburgh Steelers,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Kahlil McKenzie,Cincinnati Bengals,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Kendal Vickers,Las Vegas Raiders,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Kyle Phillips,New York Jets,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Luke Stocker,Atlanta Falcons,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Malik Jackson,Philadelphia Eagles,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Marquez Callaway,New Orleans Saints,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Morgan Cox,Baltimore Ravens,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Shy Tuttle,New Orleans Saints,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Zach Fulton,Houston Texans,The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-35.9520732
Anthony Levine Sr,Baltimore Ravens,Tennessee State University,3500 John A. Merritt Blvd Nashville TN 37209,36.1682397,-36.1682397
Adrian Phillips,New England Patriots,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Alex Okafor,Kansas City Chiefs,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Andrew Beck,Denver Broncos,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Brandon Jones,Miami Dolphins,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Calvin Anderson,Denver Broncos,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Charles Omenihu,Houston Texans,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Collin Johnson,jacksonville Jaguars,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Colt McCoy,New York Giants,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Connor Williams,Dallas Cowboys,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
DeShon Elliott,Baltimore Ravens,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Devin Duvernay,Baltimore Ravens,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Geoff Swaim,Tennessee Titans,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Hassan Ridgeway,Philadelphia Eagles,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Holton Hill,Minnesota Vikings,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Jordan Hicks,Arizona Cardinals,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Justin Tucker,Baltimore Ravens,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Kenny Vaccaro,Tennessee Titans,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Kris Boyd,Minnesota Vikings,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Malcolm Brown,Los Angeles Rams,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Malcolm Roach,New Orleans Saints,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Malcom Brown,New Orleans Saints,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Malik Jefferson,Los Angeles Chargers,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Michael Dickson,Seattle Seahawks,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
P.J. Locke,Denver Broncos,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Poona Ford,Seattle Seahawks,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Quandre Diggs,Seattle Seahawks,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Trey Hopkins,Cincinnati Bengals,The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-30.2861062
Armani Watts,Kansas City Chiefs,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Braden Mann,New York Jets,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Cedric Ogbuehi,Seattle Seahawks,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Christian Kirk,Arizona Cardinals,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Cullen Gillaspia,Houston Texans,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Damion Ratley,New York Giants,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Damontre' Moore,Seattle Seahawks,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Deshazor Everett,Washington,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Don Muhlbach,Detroit Lions,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Donovan Wilson,Dallas Cowboys,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Erik McCoy,New Orleans Saints,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Germain Ifedi,Chicago Bears,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Jace Sternberger,Green Bay Packers,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Jake Matthews,Atlanta Falcons,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Jermaine Eluemunor,New England Patriots,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Josh Reynolds,Los Angeles Rams,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Justin Madubuike,Baltimore Ravens,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Keaton Sutherland,Cincinnati Bengals,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Kingsley Keke,Green Bay Packers,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Mike Evans,Tampa Bay Buccaneers,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Myles Garrett,Cleveland Browns,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Otaro Alaka,Baltimore Ravens,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Randy Bullock,Cincinnati Bengals,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Ricky Seals-Jones,Kansas City Chiefs,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Ryan Tannehill,Tennessee Titans,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Trayveon Williams,Cincinnati Bengals,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Tyrel Dodson,Buffalo Bills,Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-30.6187558
Aaron Brewer,Tennessee Titans,Texas State University,601 University Dr San Marcos TX 78666,29.8888838,-29.8888838
Ty Nsekhe,Buffalo Bills,Texas State University,601 University Dr San Marcos TX 78666,29.8888838,-29.8888838
Broderick Washington,Baltimore Ravens,Texas Tech University,Broadway and University Avenue Lubbock TX 79409,33.5842591,-33.5842591
Dakota Allen,jacksonville Jaguars,Texas Tech University,Broadway and University Avenue Lubbock TX 79409,33.5842591,-33.5842591
Danny Amendola,Detroit Lions,Texas Tech University,Broadway and University Avenue Lubbock TX 79409,33.5842591,-33.5842591
Jakeem Grant,Miami Dolphins,Texas Tech University,Broadway and University Avenue Lubbock TX 79409,33.5842591,-33.5842591
Jordyn Brooks,Seattle Seahawks,Texas Tech University,Broadway and University Avenue Lubbock TX 79409,33.5842591,-33.5842591
Keke Coutee,Houston Texans,Texas Tech University,Broadway and University Avenue Lubbock TX 79409,33.5842591,-33.5842591
Kerry Hyder Jr,San Francisco 49ers,Texas Tech University,Broadway and University Avenue Lubbock TX 79409,33.5842591,-33.5842591
Le'Raven Clark,Indianapolis Colts,Texas Tech University,Broadway and University Avenue Lubbock TX 79409,33.5842591,-33.5842591
Patrick Mahomes,Kansas City Chiefs,Texas Tech University,Broadway and University Avenue Lubbock TX 79409,33.5842591,-33.5842591
Sam Eguavoen,Miami Dolphins,Texas Tech University,Broadway and University Avenue Lubbock TX 79409,33.5842591,-33.5842591
Terence Steele,Dallas Cowboys,Texas Tech University,Broadway and University Avenue Lubbock TX 79409,33.5842591,-33.5842591
Brett Kern,Tennessee Titans,University of Toledo,2801 W Bancroft Toledo OH 43606,41.6557154,-41.6557154
Diontae Johnson,Pittsburgh Steelers,University of Toledo,2801 W Bancroft Toledo OH 43606,41.6557154,-41.6557154
Ka'dar Hollman,Green Bay Packers,University of Toledo,2801 W Bancroft Toledo OH 43606,41.6557154,-41.6557154
Kareem Hunt,Cleveland Browns,University of Toledo,2801 W Bancroft Toledo OH 43606,41.6557154,-41.6557154
Logan Woodside,Tennessee Titans,University of Toledo,2801 W Bancroft Toledo OH 43606,41.6557154,-41.6557154
Olasunkanmi Adeniyi,Pittsburgh Steelers,University of Toledo,2801 W Bancroft Toledo OH 43606,41.6557154,-41.6557154
Reggie Gilliam,Buffalo Bills,University of Toledo,2801 W Bancroft Toledo OH 43606,41.6557154,-41.6557154
Storm Norton,Los Angeles Chargers,University of Toledo,2801 W Bancroft Toledo OH 43606,41.6557154,-41.6557154
Jordan Dangerfield,Pittsburgh Steelers,Towson University,8000 York Rd Towson MD 21252,39.3936139,-39.3936139
Bopete Keyes,Kansas City Chiefs,Tulane University of Louisiana,6823 St. Charles Avenue New Orleans LA 70118,29.9354099,-29.9354099
Cairo Santos,Chicago Bears,Tulane University of Louisiana,6823 St. Charles Avenue New Orleans LA 70118,29.9354099,-29.9354099
Darnell Mooney,Chicago Bears,Tulane University of Louisiana,6823 St. Charles Avenue New Orleans LA 70118,29.9354099,-29.9354099
Dontrell Hilliard,Cleveland Browns,Tulane University of Louisiana,6823 St. Charles Avenue New Orleans LA 70118,29.9354099,-29.9354099
Parry Nickerson,Green Bay Packers,Tulane University of Louisiana,6823 St. Charles Avenue New Orleans LA 70118,29.9354099,-29.9354099
Ryan Griffin,Tampa Bay Buccaneers,Tulane University of Louisiana,6823 St. Charles Avenue New Orleans LA 70118,29.9354099,-29.9354099
Reggie Robinson II,Dallas Cowboys,University of Tulsa,800 South Tucker Drive Tulsa OK 74104,36.1492597,-36.1492597
Trevis Gipson,Chicago Bears,University of Tulsa,800 South Tucker Drive Tulsa OK 74104,36.1492597,-36.1492597
Anthony Rush,Seattle Seahawks,University of Alabama at Birmingham,Administration Bldg Suite 1070 Birmingham AL 35294,33.5058651,-33.5058651
Chris Hubbard,Cleveland Browns,University of Alabama at Birmingham,Administration Bldg Suite 1070 Birmingham AL 35294,33.5058651,-33.5058651
Darious Williams,Los Angeles Rams,University of Alabama at Birmingham,Administration Bldg Suite 1070 Birmingham AL 35294,33.5058651,-33.5058651
Ty Long,Los Angeles Chargers,University of Alabama at Birmingham,Administration Bldg Suite 1070 Birmingham AL 35294,33.5058651,-33.5058651
Darren Fells,Houston Texans,University of California-Irvine,501 Aldrich Hall Irvine CA 92697,33.6485178,-33.6485178
Blake Bortles,Denver Broncos,University of Central Florida,4465 Knights Victory Way Orlando FL 32816,28.6082727,-28.6082727
Breshad Perriman,New York Jets,University of Central Florida,4465 Knights Victory Way Orlando FL 32816,28.6082727,-28.6082727
Bruce Miller,jacksonville Jaguars,University of Central Florida,4465 Knights Victory Way Orlando FL 32816,28.6082727,-28.6082727
Charley Hughlett,Cleveland Browns,University of Central Florida,4465 Knights Victory Way Orlando FL 32816,28.6082727,-28.6082727
Gabriel Davis,Buffalo Bills,University of Central Florida,4465 Knights Victory Way Orlando FL 32816,28.6082727,-28.6082727
Jordan Akins,Houston Texans,University of Central Florida,4465 Knights Victory Way Orlando FL 32816,28.6082727,-28.6082727
Justin McCray,Atlanta Falcons,University of Central Florida,4465 Knights Victory Way Orlando FL 32816,28.6082727,-28.6082727
Latavius Murray,New Orleans Saints,University of Central Florida,4465 Knights Victory Way Orlando FL 32816,28.6082727,-28.6082727
Matt Prater,Detroit Lions,University of Central Florida,4465 Knights Victory Way Orlando FL 32816,28.6082727,-28.6082727
Mike Hughes,Minnesota Vikings,University of Central Florida,4465 Knights Victory Way Orlando FL 32816,28.6082727,-28.6082727
Shaquem Griffin,Seattle Seahawks,University of Central Florida,4465 Knights Victory Way Orlando FL 32816,28.6082727,-28.6082727
Shaquill Griffin,Seattle Seahawks,University of Central Florida,4465 Knights Victory Way Orlando FL 32816,28.6082727,-28.6082727
Tre'Quan Smith,New Orleans Saints,University of Central Florida,4465 Knights Victory Way Orlando FL 32816,28.6082727,-28.6082727
Trysten Hill,Dallas Cowboys,University of Central Florida,4465 Knights Victory Way Orlando FL 32816,28.6082727,-28.6082727
Alex Redmond,Cincinnati Bengals,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Andre James,Las Vegas Raiders,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Brett Hundley,Arizona Cardinals,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Cassius Marsh Sr,jacksonville Jaguars,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Conor McDermott,New York Jets,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Darnay Holmes,New York Giants,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Devin Asiasi,New England Patriots,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Eli Ankou,Indianapolis Colts,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Eric Kendricks,Minnesota Vikings,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Fabian Moreau,Washington,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Jacob Tuioti-Mariner,Atlanta Falcons,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Jayon Brown,Tennessee Titans,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Joshua Kelley,Los Angeles Chargers,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Ka'imi Fairbairn,Houston Texans,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Kenny Clark,Green Bay Packers,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Kenny Young,Los Angeles Rams,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Kolton Miller,Las Vegas Raiders,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Krys Barnes,Green Bay Packers,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Marcedes Lewis,Green Bay Packers,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Matt Dickerson,Tennessee Titans,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Matthew Slater,New England Patriots,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Myles Jack,jacksonville Jaguars,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Scott Quessenberry,Los Angeles Chargers,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Takkarist McKinley,Atlanta Falcons,University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-34.0725988
Torry McTyer,Cincinnati Bengals,University of Nevada-Las Vegas,4505 S Maryland Pky Las Vegas NV 89154,36.1065217,-36.1065217
Antwaun Woods,Dallas Cowboys,University of Southern California,University Park Los Angeles CA 90089,34.0309703,-34.0309703
Chuma Edoga,New York Jets,University of Southern California,University Park Los Angeles CA 90089,34.0309703,-34.0309703
Devon Kennard,Arizona Cardinals,University of Southern California,University Park Los Angeles CA 90089,34.0309703,-34.0309703
Everson Griffen,Dallas Cowboys,University of Southern California,University Park Los Angeles CA 90089,34.0309703,-34.0309703
Jordan Simmons,Seattle Seahawks,University of Southern California,University Park Los Angeles CA 90089,34.0309703,-34.0309703
JuJu Smith-Schuster,Pittsburgh Steelers,University of Southern California,University Park Los Angeles CA 90089,34.0309703,-34.0309703
Leonard Williams,New York Giants,University of Southern California,University Park Los Angeles CA 90089,34.0309703,-34.0309703
Malcolm Smith,Cleveland Browns,University of Southern California,University Park Los Angeles CA 90089,34.0309703,-34.0309703
Matt Barkley,Buffalo Bills,University of Southern California,University Park Los Angeles CA 90089,34.0309703,-34.0309703
Nelson Agholor,Las Vegas Raiders,University of Southern California,University Park Los Angeles CA 90089,34.0309703,-34.0309703
Nickell Robey-Coleman,Philadelphia Eagles,University of Southern California,University Park Los Angeles CA 90089,34.0309703,-34.0309703
Porter Gustin,Cleveland Browns,University of Southern California,University Park Los Angeles CA 90089,34.0309703,-34.0309703
Robert Woods,Los Angeles Rams,University of Southern California,University Park Los Angeles CA 90089,34.0309703,-34.0309703
Ronald Jones II,Tampa Bay Buccaneers,University of Southern California,University Park Los Angeles CA 90089,34.0309703,-34.0309703
Sam Darnold,New York Jets,University of Southern California,University Park Los Angeles CA 90089,34.0309703,-34.0309703
Tyron Smith,Dallas Cowboys,University of Southern California,University Park Los Angeles CA 90089,34.0309703,-34.0309703
Uchenna Nwosu,Los Angeles Chargers,University of Southern California,University Park Los Angeles CA 90089,34.0309703,-34.0309703
Alex Smith,Washington,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Bradlee Anae,Dallas Cowboys,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Cody Barton,Seattle Seahawks,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Devontae Booker,Las Vegas Raiders,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Eric Rowe,Miami Dolphins,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Garett Bolles,Denver Broncos,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Jackson Barton,New York Giants,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Jared Norris,Washington,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Javelin Guidry,New York Jets,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Jaylon Johnson,Chicago Bears,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
John Penisini,Detroit Lions,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Julian Blackmon,Indianapolis Colts,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Kylie Fitts,Arizona Cardinals,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Leki Fotu,Arizona Cardinals,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Marcus Williams,New Orleans Saints,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Mitch Wishnowsky,San Francisco 49ers,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Nate Orchard,Washington,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Sam Tevi,Los Angeles Chargers,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Terrell Burgess,Los Angeles Rams,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Tim Patrick,Denver Broncos,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Zack Moss,Buffalo Bills,University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-40.7650458
Bobby Wagner,Seattle Seahawks,Utah State University,Old Main Hill Logan UT 84322,41.7429398,-41.7429398
Dallin Leavitt,Las Vegas Raiders,Utah State University,Old Main Hill Logan UT 84322,41.7429398,-41.7429398
Darwin Thompson,Kansas City Chiefs,Utah State University,Old Main Hill Logan UT 84322,41.7429398,-41.7429398
Jordan Love,Green Bay Packers,Utah State University,Old Main Hill Logan UT 84322,41.7429398,-41.7429398
Kyler Fackrell,New York Giants,Utah State University,Old Main Hill Logan UT 84322,41.7429398,-41.7429398
Nevin Lawson,Las Vegas Raiders,Utah State University,Old Main Hill Logan UT 84322,41.7429398,-41.7429398
Nick Vigil,Los Angeles Chargers,Utah State University,Old Main Hill Logan UT 84322,41.7429398,-41.7429398
Patrick Scales,Chicago Bears,Utah State University,Old Main Hill Logan UT 84322,41.7429398,-41.7429398
Tyler Larsen,Carolina Panthers,Utah State University,Old Main Hill Logan UT 84322,41.7429398,-41.7429398
Aaron Jones,Green Bay Packers,The University of Texas at El Paso,500 W. University Ave El Paso TX 79968,31.7698629,-31.7698629
Eric Tomlinson,New York Giants,The University of Texas at El Paso,500 W. University Ave El Paso TX 79968,31.7698629,-31.7698629
Nik Needham,Miami Dolphins,The University of Texas at El Paso,500 W. University Ave El Paso TX 79968,31.7698629,-31.7698629
Roy Robertson-Harris,Chicago Bears,The University of Texas at El Paso,500 W. University Ave El Paso TX 79968,31.7698629,-31.7698629
Will Hernandez,New York Giants,The University of Texas at El Paso,500 W. University Ave El Paso TX 79968,31.7698629,-31.7698629
Eric Banks,Los Angeles Rams,The University of Texas at San Antonio,One UTSA Circle San Antonio TX 78249,29.5845786,-29.5845786
Marcus Davenport,New Orleans Saints,The University of Texas at San Antonio,One UTSA Circle San Antonio TX 78249,29.5845786,-29.5845786
Kenny Moore II,Indianapolis Colts,Valdosta State University,1500 N Patterson St Valdosta GA 31698,30.8465653,-30.8465653
Adam Butler,New England Patriots,Vanderbilt University,2101 West End Avenue Nashville TN 37240,36.1490297,-36.1490297
Casey Hayward Jr,Los Angeles Chargers,Vanderbilt University,2101 West End Avenue Nashville TN 37240,36.1490297,-36.1490297
Joejuan Williams,New England Patriots,Vanderbilt University,2101 West End Avenue Nashville TN 37240,36.1490297,-36.1490297
Justin Skule,San Francisco 49ers,Vanderbilt University,2101 West End Avenue Nashville TN 37240,36.1490297,-36.1490297
Ke'Shawn Vaughn,Tampa Bay Buccaneers,Vanderbilt University,2101 West End Avenue Nashville TN 37240,36.1490297,-36.1490297
Oren Burks,Green Bay Packers,Vanderbilt University,2101 West End Avenue Nashville TN 37240,36.1490297,-36.1490297
