Name,Address,Latitude,Longitude
Cedar Valley College,3030 North Dallas Ave Lancaster TX 75134,32.6256727,-96.7640374
Concordia College at Moorhead,901 S 8th St Moorhead MN 56562,46.8648964,-96.770366
South Dakota State University,1015 Campanile Avenue Brookings SD 57007,44.3165147,-96.7858305
Southern Methodist University,6425 Boaz St Dallas TX 75275,32.8449511,-96.7859334
North Dakota State University-Main Campus,1301  12th Avenue North Fargo ND 58108,46.8903848,-96.7981266
Brookhaven College,3939 Valley View Ln Farmers Branch TX 75244,32.9282811,-96.8502191
Southwestern Assemblies of God University,1200 Sycamore St. Waxahachie TX 75165,32.4042402,-96.8521408
Butler Community College,901 S Haverhill Rd El Dorado KS 67042,37.8064386,-96.8828334
Dallas Christian College,2700 Christian Pkwy. Dallas TX 75234,32.9133282,-96.8867464
Mountain View College,4849 West Illinois Ave. Dallas TX 75211,32.7269983,-96.903725
University of Dallas,1845 E Northgate Drive Irving TX 75062,32.8462097,-96.9210392
University of South Dakota,414 E Clark St Vermillion SD 57069,42.7872223,-96.9249387
Oklahoma Baptist University,500 W University Shawnee OK 74804,35.3604545,-96.9324868
Dallas Baptist University,3000 Mountain Creek Parkway Dallas TX 75211,32.7100766,-96.9469828
Doane University-Arts & Sciences,1014 Boswell Avenue Crete NE 68333,40.622954,-96.950967
North Lake College,5001 North MacArthur Blvd. Irving TX 75038,32.8752069,-96.9626003
Southwestern College,100 College Street Winfield KS 67156,37.2500656,-96.9758629
University of Houston-Victoria,3007 N. Ben Wilson Victoria TX 77901,28.816247,-96.9763288
Wayne State College,1111 Main Street Wayne NE 68787,42.2397434,-97.0131371
Cowley County Community College,125 S 2nd St Arkansas City KS 67005,37.061329,-97.0419074
Sisseton Wahpeton College,12572 BIA Rd 700 Sisseton SD 57262,45.5627346,-97.0606685
Oklahoma State University-Main Campus,107 Whitehurst Stillwater OK 74078,36.1219844,-97.070567
University of North Dakota,264 Centennial Drive  Stop 8193 Grand Forks ND 58202,47.922891,-97.0768014
Hill College,112 Lamar Dr Hillsboro TX 76645,32.0118479,-97.0882951
Concordia University-Nebraska,800 N Columbia Ave Seward NE 68434,40.9135666,-97.0890104
Dakota State University,820 N Washington Ave Madison SD 57042,44.0124808,-97.1117383
The University of Texas at Arlington,701 S. Nedderman Dr. Arlington TX 76013,32.7292117,-97.1151971
Baylor University,500 Speight Ave. Waco TX 76798,31.5447753,-97.1182662
Texas Woman's University,304 Administration Dr Denton TX 76204,33.2262575,-97.127863
University of North Texas,1501 W.Chestnut Ave. Denton TX 76203,33.2112391,-97.1414643
Arlington Baptist University,3001 W Division Arlington TX 76012,32.739242,-97.1564685
North Central Texas College,1525 W California Street Gainesville TX 76240,33.6187918,-97.1659405
McLennan Community College,1400 College Dr Waco TX 76708,31.5899707,-97.1719963
Tabor College,400 S Jefferson Hillsboro KS 67063,38.3499975,-97.1996964
Langston University,102 Page Hall Langston OK 73050,35.9459622,-97.262907
Texas Wesleyan University,1201 Wesleyan St Fort Worth TX 76105,32.7331261,-97.2796183
Wichita State University,1845 N. Fairmount Wichita KS 67260,37.716465,-97.2955956
Northern Oklahoma College,1220 E Grand Ave Tonkawa OK 74653,36.678641,-97.296112
Mayville State University,330 Third Street NE Mayville ND 58257,47.505783,-97.3225249
Texas A & M University-Corpus Christi,6300 Ocean Dr. Corpus Christi TX 78412,27.712792,-97.3241191
Southwestern Adventist University,100 W Hillcrest Keene TX 76059,32.3970475,-97.3261376
Bethel College-North Newton,300 E 27th St North Newton KS 67117,38.0736885,-97.3433008
Temple College,2600 S 1st St Temple TX 76504,31.072684,-97.3522031
Texas Christian University,2800 S University Dr Fort Worth TX 76129,32.709151,-97.3593366
Friends University,2100 W. University Ave. Wichita KS 67213,37.6771802,-97.366881
Newman University,3100 McCormick Ave Wichita KS 67213,37.6735241,-97.3779091
Northeast Community College,801 E Benjamin Norfolk NE 68702,42.0495426,-97.3968066
Mount Marty College,1105 W. 8th Street Yankton SD 57078,42.8741668,-97.4078814
Rose State College,6420 S E 15th Midwest City OK 73110,35.4497498,-97.4132203
Hesston College,301 South Main Hesston KS 67062,38.1345466,-97.4339328
University of Oklahoma-Norman Campus,660 Parrington Oval Norman OK 73019,35.2085041,-97.4456811
University of Mary Hardin-Baylor,900 College St Belton TX 76513,31.0708561,-97.4665354
Oklahoma Christian University,2501 E Memorial Rd Edmond OK 73013,35.6127474,-97.4695814
University of Central Oklahoma,100 N University Dr Edmond OK 73034,35.6551099,-97.4720166
Randall University,3701 S I-35 Service Road Moore OK 73160,35.300747,-97.4910046
Oklahoma City University,2501 N Blackwelder Oklahoma City OK 73106,35.495481,-97.5410111
Mid-America Christian University,3500 SW 119th St Oklahoma City OK 73170,35.347349,-97.577237
York College,1125 E 8th St York NE 68467,40.86909,-97.579154
Kansas Wesleyan University,100 E. Claflin Ave. Salina KS 67401,38.8134816,-97.6093619
Southern Nazarene University,6729 NW 39th Expy Bethany OK 73008,35.5118819,-97.6284522
Southwestern Christian University,7210 NW 39th Expressway Bethany OK 73008,35.5133242,-97.639312
McPherson College,1600 E. Euclid McPherson KS 67460,38.3721279,-97.642027
Southwestern University,1001 E. University Avenue Georgetown TX 78626,30.6368922,-97.664306
Cloud County Community College,2221 Campus Dr Concordia KS 66901,39.5539267,-97.6663162
Central Christian College of Kansas,1200 S Main McPherson KS 67460,38.3583827,-97.6676974
Bethany College,335 E Swensson St Lindsborg KS 67456,38.5799308,-97.6721221
Huston-Tillotson University,900 Chicon St Austin TX 78702,30.2646809,-97.7223309
The University of Texas at Austin,110 Inner Campus Drive Austin TX 78712,30.2861062,-97.7393634
Coastal Bend College,3800 Charco Rd Beeville TX 78102,28.4358166,-97.7563978
Saint Edward's University,3001 S Congress Ave Austin TX 78704,30.2315177,-97.7566899
Weatherford College,225 College Park Drive Weatherford TX 76086,32.7412919,-97.7925756
Concordia University Texas,11400 Concordia University Drive Austin TX 78726,30.4209992,-97.8362386
Texas A & M University-Kingsville,700 University Blvd Kingsville TX 78363,27.5166951,-97.8826288
Hutchinson Community College,1300 N Plum St Hutchinson KS 67501,38.0666992,-97.9198954
Texas State University,601 University Dr San Marcos TX 78666,29.8888838,-97.9430682
University of Science and Arts of Oklahoma,17th Street and Grand Avenue Chickasha OK 73018,35.0295652,-97.9546929
Redlands Community College,1300 S Country Club Rd El Reno OK 730365304,35.518597,-97.9749531
Texas Lutheran University,1000 W. Court St Seguin TX 78155,29.5720802,-97.9850616
Valley City State University,101 College St SW Valley City ND 58072,46.9184614,-98.0039265
Dakota Wesleyan University,1200 W University Ave Mitchell SD 57301,43.6984049,-98.0303248
The University of Texas Rio Grande Valley,1201 W University Dr Edinburg TX 78539,26.3081983,-98.1740158
Sterling College,125 W. Cooper Sterling KS 67579,38.2201653,-98.208995
Tarleton State University,1333 W. Washington Stephenville TX 76401,32.2160426,-98.2159537
Central Community College,3134 West Hwy 34 Grand Island NE 68802,40.8896717,-98.3724381
Hastings College,710 N Turner Ave Hastings NE 68901,40.5906776,-98.3746145
Cameron University,2800 West Gore Blvd Lawton OK 73505,34.6054387,-98.4361444
University of the Incarnate Word,4301 Broadway San Antonio TX 78209,29.4678446,-98.4670993
Trinity University,One Trinity Place San Antonio TX 78212,29.4642886,-98.4819314
Northern State University,1200 S Jay St Aberdeen SD 57401,45.4527992,-98.4837391
Presentation College,1500 N Main Aberdeen SD 57401,45.4839399,-98.4912293
Universidad del Sagrado Corazon,Calle Rosales Esq San Antonio Pda 26 1/2 Santurce PR 907,29.4241219,-98.4936282
Trinity Bible College and Graduate School,50 6th Ave S Ellendale ND 584367150,46.0005465,-98.5182677
Midwestern State University,3410 Taft Blvd Wichita Falls TX 76308,33.871351,-98.5215674
Our Lady of the Lake University,411 SW 24th St. San Antonio TX 78207,29.4269288,-98.5439494
St. Mary's University,One Camino Santa Maria San Antonio TX 78228,29.452695,-98.5609206
The University of Texas at San Antonio,One UTSA Circle San Antonio TX 78249,29.5845786,-98.6167664
Northwestern Oklahoma State University,709 Oklahoma Blvd Alva OK 73717,36.7967815,-98.6683902
Ranger College,1100 College Circle Ranger TX 76470,32.4585435,-98.6823645
University of Jamestown,608 6th St NE Jamestown ND 58405,46.9139031,-98.7042178
Southwestern Oklahoma State University,100 Campus Dr Weatherford OK 73096,35.5354936,-98.7078062
Pratt Community College,348 NE SR 61 Pratt KS 67124,37.6557822,-98.712289
Barton County Community College,245 NE 30th Road Great Bend KS 67530,38.4037674,-98.7331466
Lake Region State College,1801 College Dr N Devils Lake ND 58301,48.1261678,-98.8659278
Cisco College,101 College Heights Cisco TX 76437,32.4008802,-98.9852757
Howard Payne University,1000 Fisk St. Brownwood TX 76801,31.7159054,-98.9853615
University of Nebraska at Kearney,905 W 25th St Kearney NE 68849,40.7006228,-99.0925816
Barclay College,607 N Kingman Haviland KS 67059,37.6209975,-99.1043105
Schreiner University,2100 Memorial Blvd Kerrville TX 78028,30.0303241,-99.1303962
Vernon College,4400 College Dr. Vernon TX 76384,34.1599813,-99.3194747
Western Oklahoma State College,2801 N Main St Altus OK 73521,34.6689365,-99.3367889
Fort Hays State University,600 Park St Hays KS 67601,38.8731404,-99.3402104
Texas A & M International University,5201 University Blvd Laredo TX 78041,27.5734867,-99.4350531
Laredo Community College,West End Washington St Laredo TX 78040,27.5087686,-99.518781
Abilene Christian University,ACU Box 27916 Abilene TX 79699,32.469732,-99.708098
Hardin-Simmons University,2200 Hickory Abilene TX 79698,32.4762039,-99.7340038
Southwest Texas Junior College,2401 Garner Field Rd Uvalde TX 78801,29.2195791,-99.7404492
Turtle Mountain Community College,10145 BIA #7 North Belcourt ND 58316,48.8165127,-99.744902
McMurry University,S 14th and Sayles Blvd Abilene TX 79697,32.4321567,-99.7481098
Dodge City Community College,2501 N 14th Ave Dodge City KS 67801,37.7777983,-100.0335003
Dakota College at Bottineau,105 Simrall Blvd Bottineau ND 58318,48.832551,-100.441195
Angelo State University,2601 W. Avenue N San Angelo TX 76909,31.4414289,-100.466001
Nebraska College of Technical Agriculture,404 East 7th Curtis NE 69025,40.6354483,-100.5104095
Mid-Plains Community College,1101 Halligan Drive North Platte NE 69101,41.1103171,-100.7488942
University of Mary,7500 University Dr Bismarck ND 58504,46.721353,-100.7531659
United Tribes Technical College,3315 University Dr Bismarck ND 58504,46.7688374,-100.7607191
Bismarck State College,1500 Edwards Ave. Bismarck ND 585065587,46.8222613,-100.8191235
Garden City Community College,801 Campus Dr Garden City KS 67846,37.9706495,-100.8473785
Clarendon College,1122 College Drive Clarendon TX 79226,34.944589,-100.9024097
Western Texas College,6200 College Ave Snyder TX 79549,32.6794057,-100.9146204
Seward County Community College,1801 N. Kansas Ave. Liberal KS 67901,37.0602274,-100.9178417
Colby Community College,1255 S Range Colby KS 67701,39.3775645,-101.0528795
Minot State University,500 University Ave W Minot ND 58707,48.2465875,-101.3005673
Frank Phillips College,1301 W. Roosevelt St. Borger TX 79008,35.6568328,-101.4060969
Howard College,1001 Birdwell Lane Big Spring TX 79720,32.2522202,-101.4459816
Oklahoma Panhandle State University,323 Eagle Ave Goodwell OK 73939,36.595016,-101.6286679
Northwest Kansas Technical College,1209 Harrison St Goodland KS 67735,39.346341,-101.7009195
Wayland Baptist University,1900 W 7th St. Plainview TX 79072,34.1869437,-101.727693
Texas Tech University,Broadway and University Avenue Lubbock TX 79409,33.5842591,-101.8782822
West Texas A & M University,2501 4th Ave Canyon TX 79016,34.9813968,-101.9158737
Lubbock Christian University,5601 19th Street Lubbock TX 79407,33.5760419,-101.9343927
Midland College,3600 N Garfield Midland TX 79705,32.0298602,-102.1075392
Oglala Lakota College,490 Piya Wiconi Road Kyle SD 57752,43.4239256,-102.1815103
The University of Texas of the Permian Basin,4901 E University Odessa TX 79762,31.8876067,-102.3230046
South Plains College,1401 S. College Ave Levelland TX 79336,33.578406,-102.3669395
Odessa College,201 W University Blvd Odessa TX 79764,31.8676128,-102.3816728
Lamar Community College,2401 S Main St Lamar CO 81052,38.0674918,-102.6165979
Dickinson State University,291 Campus Drive Dickinson ND 58601,46.8830578,-102.8010153
Chadron State College,1000 Main St Chadron NE 69337,42.8198689,-103.0015725
New Mexico Junior College,5317 Lovington Hwy Hobbs NM 88240,32.7578125,-103.1842749
University of the Southwest,6610 North Lovington Hwy Hobbs NM 88240,32.7750423,-103.1948846
Northeastern Junior College,100 College Avenue Sterling CO 80751,40.6345731,-103.200712
South Dakota School of Mines and Technology,501 E Saint Joseph St Rapid City SD 57701,44.0730941,-103.2062801
Eastern New Mexico University-Main Campus,ENMU Station 2  1500 S Ave K Portales NM 88130,34.1784011,-103.3490605
Otero Junior College,1802 Colorado Ave La Junta CO 81050,37.968363,-103.5459056
Williston State College,1410 University Ave Williston ND 58801,48.1583902,-103.6126117
Western Nebraska Community College,1601 East 27th Street Scottsbluff NE 69361,41.8754361,-103.6431347
Sul Ross State University,E. Hwy 90 Alpine TX 79832,30.3615773,-103.6482231
Mesalands Community College,911 S Tenth Street Tucumcari NM 88401,35.1609305,-103.7363626
Black Hills State University,1200 University St Spearfish SD 57799,44.4965054,-103.8712643
Eastern Wyoming College,3200 West C St Torrington WY 82240,42.0757471,-104.1896865
Trinidad State Junior College,600 Prospect Street Trinidad CO 81082,37.1732795,-104.5146953
New Mexico Military Institute,101 W.  College Blvd. Roswell NM 88201,33.409521,-104.5251207
Colorado State University-Pueblo,2200 Bonforte Blvd Pueblo CO 81001,38.3060152,-104.579911
University of Northern Colorado,Carter Hall - Rm 4000 Greeley CO 80639,40.4109302,-104.6927651
Dawson Community College,300 College Dr Glendive MT 59330,47.0854354,-104.7240014
Laramie County Community College,1400 E College Dr Cheyenne WY 82007,41.1054751,-104.7768894
University of Colorado Colorado Springs,1420 Austin Bluffs Parkway Colorado Springs CO 80918,38.8958038,-104.8060771
Colorado College,14. E Cache La Poudre St. Colorado Springs CO 80903,38.847021,-104.823665
Johnson & Wales University-Denver,7150 Montview Blvd Denver CO 80220,39.7469815,-104.9052481
University of Denver,2199 S. University Blvd Denver CO 80208,39.6766368,-104.9614844
Metropolitan State University of Denver,Speer Blvd and Colfax Ave Denver CO 80217,39.7401554,-104.9981379
Regis University,3333 Regis Blvd Denver CO 80221,39.7881508,-105.0261543
Colorado State University-Fort Collins,102 Administration Building Fort Collins CO 80523,40.5757036,-105.0941044
Colorado Christian University,8787 West Alameda Avenue Lakewood CO 80226,39.7131041,-105.0959302
New Mexico Highlands University,University Ave Las Vegas NM 87701,35.5949351,-105.2179765
Colorado School of Mines,1500 Illinois St Golden CO 80401,39.7508585,-105.2238689
Luna Community College,336 Luna Drive Las Vegas NM 87701,35.6163988,-105.2531266
University of Colorado Boulder,Regent Drive at Broadway Boulder CO 80309,40.0034965,-105.2677112
University of Wyoming,1000 E University Ave. Laramie WY 82071,41.3140214,-105.5846008
Miles Community College,2715 Dickinson Street Miles City MT 59301,46.4056589,-105.8260954
Adams State University,208 Edgemont Blvd Alamosa CO 81101,37.4710901,-105.8801626
Northern New Mexico College,921 Paseo de Onate Espanola NM 87532,36.0037499,-106.085328
Casper College,125 College Drive Casper WY 82601,42.830783,-106.3275617
El Paso Community College,9050 Viscount Blvd El Paso TX 79925,31.7722351,-106.3710309
The University of Texas at El Paso,500 W. University Ave El Paso TX 79968,31.7698629,-106.5055082
University of New Mexico-Main Campus,1700 Lomas Blvd NE Albuquerque NM 87106,35.0893968,-106.6246758
New Mexico State University-Main Campus,2850 Weddell Street Las Cruces NM 88003,32.2824831,-106.7529053
Western State Colorado University,1 Western Way Gunnison CO 81231,38.547862,-106.9179434
Sheridan College,1 Whitney Way Sheridan WY 82801,44.7647058,-106.9429672
Colorado Mountain College,802 Grand Ave. Glenwood Springs CO 81601,39.5464088,-107.3244047
Fort Lewis College,1000 Rim Drive Durango CO 81301,37.2737647,-107.8710444
Navajo Technical University,PO Box 849 Crownpoint NM 87313,35.6874308,-108.1474931
Western New Mexico University,1000 W. College Ave Silver City NM 88062,32.7770043,-108.2825633
Central Wyoming College,2660 Peck Avenue Riverton WY 82501,43.0280952,-108.4265384
Montana State University-Billings,1500 University Drive Billings MT 59101,45.7966938,-108.5214457
Rocky Mountain College,1511 Poly Drive Billings MT 59102,45.7977348,-108.5521089
Colorado Mesa University,1100 North Avenue Grand Junction CO 81501,39.0803555,-108.5544794
Northwest College,231 W 6th St Powell WY 82435,44.7592091,-108.76107
Colorado Northwestern Community College,500 Kennedy Drive Rangely CO 81648,40.0839684,-108.7866412
Dine College,Route 12  One Circle Drive Tsaile AZ 86556,36.29557,-109.222569
Western Wyoming Community College,2500 College Dr Rock Springs WY 82901,41.5911812,-109.23703
Montana State University-Northern,300 W 11th St Havre MT 59501,48.5411668,-109.6857625
Eastern Arizona College,615 N. Stadium Ave. Thatcher AZ 85552,32.8463004,-109.7620276
Cochise County Community College District,901 N Colombo Ave Sierra Vista AZ 85635,31.5637785,-110.2478083
Pima Community College,4905C East  Broadway Blvd. Tucson AZ 857091275,32.2221098,-110.8866317
University of Arizona,1401 E University Tucson AZ 85721,32.2327247,-110.9508944
University of Providence,1301 Twentieth St S Great Falls MT 59405,47.4913797,-111.2703462
Snow College,150 E College Ave Ephraim UT 84627,39.3611091,-111.583783
Brigham Young University-Provo,Main Campus Provo UT 84602,40.2524308,-111.6502622
Central Arizona College,8470 N Overfield Rd Coolidge AZ 85128,32.9574297,-111.6521054
Northern Arizona University,1900 S. Knoles Dr.  Babbitt Administrative Center  Room 200 Flagstaff AZ 86011,35.1804402,-111.6539683
Utah Valley University,800 W University Parkway Orem UT 84058,40.278957,-111.716379
Chandler-Gilbert Community College,2626 E Pecos Rd Chandler AZ 85225,33.2925859,-111.7959515
Utah State University,Old Main Hill Logan UT 84322,41.7429398,-111.8137667
University of Utah,201 Presidents Circle  ROOM 201 Salt Lake City UT 84112,40.7650458,-111.8489555
Westminster College,1840 South 1300 East Salt Lake City UT 84105,40.7307172,-111.8556475
Mesa Community College,1833 W Southern Ave Mesa AZ 85202,33.3916488,-111.8719964
Tohono O'Odham Community College,Highway 86  Mile Post 125.5 Sells AZ 856343129,31.9183549,-111.8792747
Scottsdale Community College,9000 E Chaparral Rd Scottsdale AZ 85256,33.512739,-111.8821969
Arizona State University-Tempe,University Drive and Mill Avenue Tempe AZ 85287,33.4219437,-111.9400636
Salt Lake Community College,4600 S Redwood Rd Salt Lake City UT 84123,40.6724474,-111.9443311
Weber State University,3850 Dixon Parkway Dr. Dept. 1031 Ogden UT 84408,41.1932522,-111.9460552
GateWay Community College,108 N. 40th Street Phoenix AZ 85034,33.4507462,-111.9968639
Paradise Valley Community College,18401 N 32nd St Phoenix AZ 85032,33.6515443,-112.0107974
South Mountain Community College,7050 S 24th St Phoenix AZ 85042,33.3832378,-112.0342233
Carroll College,1601 N Benton Ave Helena MT 59625,46.6013247,-112.0388419
Phoenix College,1202 W Thomas Rd Phoenix AZ 85013,33.4814939,-112.0906723
Grand Canyon University,3300 W Camelback Rd Phoenix AZ 85017,33.5131895,-112.1298877
Arizona Christian University,1 West Firestorm Way Glendale AZ 85306,33.6209932,-112.1807676
Glendale Community College,6000 W Olive Ave Glendale AZ 85302,33.5694333,-112.1908271
Estrella Mountain Community College,3000 N Dysart Rd Avondale AZ 85392,33.4804594,-112.3434611
Ottawa University-Surprise,15950 N. Civic Center Plaza Surprise AZ 85374,33.6288291,-112.3681442
Idaho State University,921 S 8th Ave Stop 8173 Pocatello ID 83209,42.8627836,-112.429762
Embry-Riddle Aeronautical University-Prescott,3700 Willow Creek Road Prescott AZ 86301,34.6161839,-112.4488672
Yavapai College,1100 E Sheldon St Prescott AZ 86301,34.5480888,-112.4559107
Prescott College,220 Grove Ave Prescott AZ 86301,34.5448304,-112.4766192
Montana Tech of the University of Montana,1300 W Park St Butte MT 59701,46.0128511,-112.5593425
The University of Montana-Western,710 S Atlantic Dillon MT 59725,45.208228,-112.6412055
Southern Utah University,351 West University Blvd Cedar City UT 84720,37.6755016,-113.0710984
Dixie State University,225 S University Avenue Saint George UT 84770,37.1091597,-113.5684943
The University of Montana,Missoula  Montana Missoula MT 59812,46.861557,-113.9842701
Salish Kootenai College,58138 US  Highway 93 Pablo MT 59855,47.5980644,-114.1127607
College of Southern Idaho,315 Falls Ave. Twin Falls ID 83301,42.5814891,-114.4725694
Arizona Western College,2020 S. Avenue 8E Yuma AZ 85365,32.688474,-114.4948775
University of Nevada-Las Vegas,4505 S Maryland Pky Las Vegas NV 89154,36.1065217,-115.1444487
College of Southern Nevada,6375 W. Charleston Blvd. Las Vegas NV 89146,36.1556186,-115.2325897
Imperial Valley College,380 E. Aten Road Imperial CA 92251,32.8290418,-115.5054213
Boise State University,1910 University Dr Boise ID 83725,43.609316,-116.2108121
Copper Mountain Community College,6162 Rotary Way Joshua Tree CA 92252,34.1382233,-116.2124883
College of the Desert,43-500 Monterey Ave Palm Desert CA 92260,33.7330326,-116.3864666
Northwest Nazarene University,623 S. University Blvd. Nampa ID 83686,43.5631616,-116.5644371
The College of Idaho,2112 Cleveland Blvd Caldwell ID 83605,43.6536737,-116.6767711
North Idaho College,1000 West Garden Avenue Coeur d'Alene ID 83814,47.6765034,-116.7964835
Cuyamaca College,900 Rancho San Diego Pky El Cajon CA 92019,32.7464261,-116.939156
Mt San Jacinto Community College District,1499 N. State St. San Jacinto CA 92583,33.8066222,-116.96941
Treasure Valley Community College,650 College Blvd Ontario OR 97914,44.0177762,-116.9722322
San Diego Christian College,200 Riverview Parkway Santee CA 92071,32.8424439,-116.9783896
Southwestern College,900 Otay Lakes Rd Chula Vista CA 91910,32.6407136,-116.9980644
Grossmont College,8800 Grossmont College Dr El Cajon CA 92020,32.8164953,-117.0063045
University of Idaho,875 Perimeter Drive MS 2282 Moscow ID 83844,46.7288124,-117.0126084
Barstow Community College,2700 Barstow Road Barstow CA 92311,34.8703181,-117.0233643
Lewis-Clark State College,500 8th Ave Lewiston ID 83501,46.412247,-117.027928
San Diego State University,5500 Campanile Dr San Diego CA 92182,32.7720012,-117.0726966
Crafton Hills College,11711 Sand Canyon Road Yucaipa CA 923391799,34.038649,-117.100396
San Diego Miramar College,10440 Black Mountain Rd San Diego CA 92126,32.9065169,-117.1222589
San Diego City College,1313 Park Boulevard San Diego CA 92101,32.7186055,-117.1525357
Washington State University,French Administration Building Pullman WA 99164,46.7304151,-117.1581928
California State University-San Marcos,333 S Twin Oaks Valley Rd San Marcos CA 92096,33.1290871,-117.1596729
University of Redlands,1200 E. Colton Ave Redlands CA 92373,34.0623061,-117.1642828
San Diego Mesa College,7250 Mesa College Dr San Diego CA 92111,32.8047563,-117.1690578
Palomar College,1140 W. Mission San Marcos CA 92069,33.1512336,-117.1821809
University of San Diego,5998 Alcala Park San Diego CA 92110,32.7716583,-117.1915679
University of Saint Katherine,1637 Capalina Road San Marcos CA 92069,33.1512468,-117.1965733
University of California-San Diego,9500 Gilman Dr La Jolla CA 92093,32.8824069,-117.2348172
Point Loma Nazarene University,3900 Lomaland Dr San Diego CA 92106,32.7183123,-117.2502505
Victor Valley College,18422 Bear Valley Rd Victorville CA 92395,34.473543,-117.2610014
MiraCosta College,One Barnard Drive Oceanside CA 92056,33.191206,-117.3022131
San Bernardino Valley College,701 South Mount Vernon Avenue San Bernardino CA 92410,34.088754,-117.3129529
California State University-San Bernardino,5500 University Parkway San Bernardino CA 92407,34.1813145,-117.3215307
University of California-Riverside,900 University Ave Riverside CA 92521,33.9754243,-117.3315961
Riverside City College,4800 Magnolia Avenue Riverside CA 92506,33.9714889,-117.3808994
Gonzaga University,E 502 Boone Ave Spokane WA 99258,47.6664473,-117.4015208
Whitworth University,300 W Hawthorne Rd Spokane WA 99251,47.7548497,-117.4198208
California Baptist University,8432 Magnolia Ave Riverside CA 92504,33.9284053,-117.4255589
Spokane Falls Community College,3410 W Fort George Wright Dr Spokane WA 99224,47.675728,-117.468727
La Sierra University,4500 Riverwalk Parkway Riverside CA 92505,33.9107229,-117.5001118
Norco College,2001 Third St Norco CA 92860,33.916817,-117.5689828
Chaffey College,5885 Haven Ave Rancho Cucamonga CA 91737,34.1464807,-117.5748348
Eastern Washington University,526 5th Street Cheney WA 99004,47.4901128,-117.5797878
Saddleback College,28000 Marguerite Pky Mission Viejo CA 92692,33.5540319,-117.6641121
Cerro Coso Community College,3000 College Heights Blvd Ridgecrest CA 93555,35.5673364,-117.670908
Claremont McKenna College,500 E 9th St Claremont CA 91711,34.1020742,-117.7064979
Pomona College,550 N College Ave Claremont CA 91711,34.099078,-117.7145536
Soka University of America,1 University Drive Aliso Viejo CA 92656,33.5547982,-117.7352081
Santiago Canyon College,8045 E Chapman Orange CA 92869,33.7954226,-117.7667941
University of La Verne,1950 Third St La Verne CA 91750,34.1008542,-117.7732346
Irvine Valley College,5500 Irvine Center Drive Irvine CA 92618,33.676084,-117.7749477
Concordia University-Irvine,1530 Concordia West Irvine CA 92612,33.6545502,-117.8123154
California State Polytechnic University-Pomona,3801 West Temple Avenue Pomona CA 91768,34.055599,-117.8192622
Life Pacific College,1100 W. Covina Blvd. San Dimas CA 91773,34.0987652,-117.829457
University of California-Irvine,501 Aldrich Hall Irvine CA 92697,33.6485178,-117.8413671
Mt San Antonio College,1100 N Grand Ave Walnut CA 91789,34.0482035,-117.845125
Chapman University,One University Dr. Orange CA 92866,33.7931305,-117.8521395
Citrus College,1000 W Foothill Blvd Glendora CA 91741,34.1333467,-117.8849735
Hope International University,2500 E Nutwood Ave Fullerton CA 92831,33.8764863,-117.884986
Azusa Pacific University,901 E Alosta Azusa CA 91702,34.1294151,-117.8879158
Santa Ana College,1530 W. 17th Street Santa Ana CA 92706,33.7579717,-117.8889425
California State University-Fullerton,800 N State College Blvd Fullerton CA 92831,33.8819278,-117.8889736
Vanguard University of Southern California,55 Fair Dr Costa Mesa CA 92626,33.6632391,-117.9013021
Orange Coast College,2701 Fairview Road Costa Mesa CA 92626,33.6711258,-117.9102056
Fullerton College,321 E Chapman Avenue Fullerton CA 92832,33.875251,-117.9175771
Bethesda University,730 N. Euclid St Anaheim CA 92801,33.8422654,-117.9411471
Golden West College,15744 Goldenwest St. Huntington Beach CA 92647,33.7325619,-118.0046404
Biola University,13800 Biola Ave La Mirada CA 90639,33.9055482,-118.0181345
Cypress College,9200 Valley View Cypress CA 90630,33.8279582,-118.023732
Rio Hondo College,3600 Workman Mill Rd Whittier CA 90601,34.0199534,-118.031874
Whittier College,13406 E Philadelphia Street Whittier CA 90601,33.9788103,-118.0322988
Eastern Oregon University,One University Blvd La Grande OR 97850,45.3177348,-118.0904671
Cerritos College,11110 Alondra Blvd Norwalk CA 90650,33.8861477,-118.0962259
Pasadena City College,1570 E Colorado Blvd. Pasadena CA 91106,34.1440134,-118.1191895
California State University-Long Beach,1250 Bellflower Blvd Long Beach CA 90840,33.7826983,-118.1223045
California Institute of Technology,1200 E California Blvd Pasadena CA 91125,34.1356666,-118.12724
Long Beach City College,4901 E. Carson St. Long Beach CA 90808,33.8327926,-118.134784
University of Antelope Valley,44055 Sierra Highway Lancaster CA 93534,34.6835278,-118.1349891
Providence Christian College,464 E. Walnut St. Pasadena CA 91101,34.1493046,-118.1409294
East Los Angeles College,1301 Avenida Cesar Chavez Monterey Park CA 91754,34.0410705,-118.1509336
California State University-Los Angeles,5151 State University Dr Los Angeles CA 90032,34.0620391,-118.1736587
Antelope Valley College,3041 West  Ave K Lancaster CA 93536,34.6761685,-118.1853732
El Camino College-Compton Center,1111 East Artesia Blvd. Compton CA 90221,33.8774168,-118.2098066
Occidental College,1600 Campus Rd Los Angeles CA 90041,34.1273185,-118.2101148
Glendale Community College,1500 N Verdugo Rd Glendale CA 91208,34.1670866,-118.2285401
California State University-Dominguez Hills,1000 E Victoria St Carson CA 90747,33.8639658,-118.2570021
